district_code,neighborhood_name,neighborhood_code
11680,개포동,1168010300
11680,논현동,1168010800
11680,대치동,1168010600
11680,도곡동,1168011800
11680,삼성동,1168010500
11680,세곡동,1168011100
11680,수서동,1168011500
11680,신사동,1168010700
11680,압구정동,1168011000
11680,역삼동,1168010100
11680,율현동,1168011300
11680,일원동,1168011400
11680,자곡동,1168011200
11680,청담동,1168010400
11740,강일동,1174011000
11740,고덕동,1174010200
11740,길동,1174010500
11740,둔촌동,1174010600
11740,명일동,1174010100
11740,상일동,1174010300
11740,성내동,1174010800
11740,암사동,1174010700
11740,천호동,1174010900
11305,미아동,1130510100
11305,번동,1130510200
11305,수유동,1130510300
11305,우이동,1130510400
11500,가양동,1150010400
11500,공항동,1150010800
11500,내발산동,1150010600
11500,등촌동,1150010200
11500,마곡동,1150010500
11500,방화동,1150010900
11500,염창동,1150010100
11500,화곡동,1150010300
11620,남현동,1162010300
11620,봉천동,1162010100
11620,신림동,1162010200
11215,광장동,1121510400
11215,구의동,1121510300
11215,군자동,1121510900
11215,능동,1121510200
11215,자양동,1121510500
11215,중곡동,1121510100
11215,화양동,1121510700
11530,가리봉동,1153010300
11530,개봉동,1153010700
11530,고척동,1153010600
11530,구로동,1153010200
11530,궁동,1153010900
11530,신도림동,1153010100
11530,오류동,1153010800
11530,온수동,1153011000
11530,천왕동,1153011100
11530,항동,1153011200
11545,가산동,1154510100
11545,독산동,1154510200
11545,시흥동,1154510300
11350,공릉동,1135010300
11350,상계동,1135010500
11350,월계동,1135010200
11350,중계동,1135010600
11350,하계동,1135010400
11320,도봉동,1132010800
11320,방학동,1132010600
11320,쌍문동,1132010500
11320,창동,1132010700
11230,답십리동,1123010500
11230,신설동,1123010100
11230,용두동,1123010200
11230,이문동,1123011000
11230,장안동,1123010600
11230,전농동,1123010400
11230,제기동,1123010300
11230,청량리동,1123010700
11230,회기동,1123010800
11230,휘경동,1123010900
11590,노량진동,1159010100
11590,대방동,1159010800
11590,동작동,1159010600
11590,본동,1159010400
11590,사당동,1159010700
11590,상도1동,1159010300
11590,상도동,1159010200
11590,신대방동,1159010900
11590,흑석동,1159010500
11440,공덕동,1144010200
11440,구수동,1144011300
11440,노고산동,1144011000
11440,대흥동,1144010800
11440,도화동,1144010400
11440,동교동,1144012100
11440,마포동,1144010700
11440,망원동,1144012300
11440,상수동,1144011500
11440,상암동,1144012700
11440,서교동,1144012000
11440,성산동,1144012500
11440,신공덕동,1144010300
11440,신수동,1144011100
11440,신정동,1144011700
11440,아현동,1144010100
11440,연남동,1144012400
11440,염리동,1144010900
11440,용강동,1144010500
11440,중동,1144012600
11440,창전동,1144011400
11440,토정동,1144010600
11440,하중동,1144011600
11440,합정동,1144012200
11440,현석동,1144011200
11410,남가좌동,1141012000
11410,냉천동,1141010500
11410,대현동,1141011200
11410,미근동,1141010400
11410,북가좌동,1141011900
11410,북아현동,1141011000
11410,연희동,1141011700
11410,영천동,1141010800
11410,창천동,1141011600
11410,천연동,1141010600
11410,충정로2가,1141010100
11410,충정로3가,1141010200
11410,합동,1141010300
11410,현저동,1141010900
11410,홍은동,1141011800
11410,홍제동,1141011100
11650,내곡동,1165010900
11650,반포동,1165010700
11650,방배동,1165010100
11650,서초동,1165010800
11650,신원동,1165011100
11650,양재동,1165010200
11650,우면동,1165010300
11650,잠원동,1165010600
11200,금호동1가,1120010900
11200,금호동2가,1120011000
11200,금호동3가,1120011100
11200,금호동4가,1120011200
11200,도선동,1120010400
11200,마장동,1120010500
11200,사근동,1120010600
11200,상왕십리동,1120010100
11200,성수동1가,1120011400
11200,성수동2가,1120011500
11200,송정동,1120011800
11200,옥수동,1120011300
11200,용답동,1120012200
11200,응봉동,1120010800
11200,하왕십리동,1120010200
11200,행당동,1120010700
11200,홍익동,1120010300
11290,길음동,1129013400
11290,돈암동,1129010300
11290,동선동1가,1129011600
11290,동선동3가,1129011800
11290,동선동4가,1129011900
11290,동선동5가,1129012000
11290,동소문동4가,1129010700
11290,동소문동5가,1129010800
11290,동소문동6가,1129010900
11290,동소문동7가,1129011000
11290,보문동1가,1129013000
11290,보문동2가,1129013100
11290,보문동3가,1129013200
11290,보문동4가,1129012600
11290,보문동5가,1129012700
11290,보문동6가,1129012800
11290,보문동7가,1129012900
11290,삼선동2가,1129011200
11290,삼선동3가,1129011300
11290,삼선동4가,1129011400
11290,삼선동5가,1129011500
11290,상월곡동,1129013700
11290,석관동,1129013900
11290,성북동,1129010100
11290,성북동1가,1129010200
11290,안암동1가,1129012100
11290,안암동2가,1129012200
11290,안암동3가,1129012300
11290,안암동4가,1129012400
11290,안암동5가,1129012500
11290,장위동,1129013800
11290,정릉동,1129013300
11290,종암동,1129013500
11290,하월곡동,1129013600
11710,가락동,1171010700
11710,거여동,1171011300
11710,마천동,1171011400
11710,문정동,1171010800
11710,방이동,1171011100
11710,삼전동,1171010600
11710,석촌동,1171010500
11710,송파동,1171010400
11710,신천동,1171010200
11710,오금동,1171011200
11710,잠실동,1171010100
11710,장지동,1171010900
11710,풍납동,1171010300
11470,목동,1147010200
11470,신월동,1147010300
11470,신정동,1147010100
11560,당산동,1156011700
11560,당산동1가,1156011100
11560,당산동2가,1156011200
11560,당산동3가,1156011300
11560,당산동4가,1156011400
11560,당산동5가,1156011500
11560,당산동6가,1156011600
11560,대림동,1156013300
11560,도림동,1156011800
11560,문래동1가,1156011900
11560,문래동3가,1156012100
11560,문래동4가,1156012200
11560,문래동5가,1156012300
11560,문래동6가,1156012400
11560,신길동,1156013200
11560,양평동1가,1156012500
11560,양평동2가,1156012600
11560,양평동3가,1156012700
11560,양평동4가,1156012800
11560,양평동5가,1156012900
11560,양평동6가,1156013000
11560,여의도동,1156011000
11560,영등포동,1156010100
11560,영등포동1가,1156010200
11560,영등포동2가,1156010300
11560,영등포동3가,1156010400
11560,영등포동4가,1156010500
11560,영등포동5가,1156010600
11560,영등포동6가,1156010700
11560,영등포동7가,1156010800
11560,영등포동8가,1156010900
11170,갈월동,1117010400
11170,도원동,1117012000
11170,동빙고동,1117013200
11170,동자동,1117010700
11170,문배동,1117012200
11170,보광동,1117013600
11170,산천동,1117011500
11170,서빙고동,1117013300
11170,신계동,1117012300
11170,신창동,1117011400
11170,용문동,1117012100
11170,용산동2가,1117010200
11170,용산동5가,1117012700
11170,원효로1가,1117011200
11170,원효로2가,1117011300
11170,원효로3가,1117011700
11170,원효로4가,1117011800
11170,이촌동,1117012900
11170,이태원동,1117013000
11170,주성동,1117013400
11170,청암동,1117011600
11170,청파동1가,1117010900
11170,청파동3가,1117011100
11170,한강로1가,1117012400
11170,한강로2가,1117012500
11170,한강로3가,1117012800
11170,한남동,1117013100
11170,효창동,1117011900
11170,후암동,1117010100
11380,갈현동,1138010400
11380,구산동,1138010500
11380,녹번동,1138010200
11380,대조동,1138010600
11380,불광동,1138010300
11380,수색동,1138010100
11380,신사동,1138010900
11380,역촌동,1138010800
11380,응암동,1138010700
11380,증산동,1138011000
11380,진관동,1138011400
11110,견지동,1111012900
11110,관수동,1111015500
11110,교북동,1111018000
11110,구기동,1111018200
11110,낙원동,1111013700
11110,내수동,1111011800
11110,당주동,1111011700
11110,동숭동,1111016800
11110,명륜1가,1111017000
11110,명륜2가,1111017100
11110,명륜3가,1111017300
11110,무악동,1111018700
11110,부암동,1111018400
11110,사직동,1111011500
11110,수송동,1111012400
11110,숭인동,1111017500
11110,신교동,1111010200
11110,신문로1가,1111012000
11110,신문로2가,1111012100
11110,신영동,1111018600
11110,연건동,1111016600
11110,연지동,1111016000
11110,옥인동,1111011100
11110,이화동,1111016500
11110,익선동,1111013300
11110,인의동,1111015700
11110,창신동,1111017400
11110,청운동,1111010100
11110,충신동,1111016700
11110,통인동,1111010800
11110,평동,1111017700
11110,평창동,1111018300
11110,필운동,1111011300
11110,행촌동,1111018100
11110,혜화동,1111016900
11110,홍파동,1111017900
11110,효제동,1111016200
11140,광희동2가,1114014600
11140,남대문로5가,1114011800
11140,남산동2가,1114012900
11140,남창동,1114011200
11140,만리동1가,1114017300
11140,만리동2가,1114017400
11140,무학동,1114016400
11140,묵정동,1114013600
11140,산림동,1114015700
11140,순화동,1114016800
11140,신당동,1114016200
11140,예장동,1114014200
11140,오장동,1114015400
11140,을지로5가,1114015100
11140,을지로6가,1114014800
11140,인현동2가,1114013400
11140,입정동,1114015600
11140,장충동1가,1114014300
11140,장충동2가,1114014400
11140,정동,1114016700
11140,주교동,1114015200
11140,중림동,1114017100
11140,충무로4가,1114013200
11140,충무로5가,1114013300
11140,필동1가,1114013700
11140,필동3가,1114013900
11140,황학동,1114016500
11140,회현동1가,1114012100
11140,회현동2가,1114012200
11140,흥인동,1114016300
11260,망우동,1126010500
11260,면목동,1126010100
11260,묵동,1126010400
11260,상봉동,1126010200
11260,신내동,1126010600
11260,중화동,1126010300
41820,가평읍,4182025000
41820,상면,4182033000
41820,설악면,4182031000
41820,조종면,4182034500
41820,청평면,4182032500
41281,고양동,4128111600
41281,관산동,4128111800
41281,내유동,4128111900
41281,덕은동,4128113100
41281,도내동,4128110500
41281,동산동,4128111200
41281,삼송동,4128111100
41281,성사동,4128110600
41281,신원동,4128110300
41281,오금동,4128111000
41281,원흥동,4128110400
41281,주교동,4128110100
41281,지축동,4128110900
41281,토당동,4128112000
41281,행신동,4128112800
41281,향동동,4128113200
41281,화정동,4128112300
41285,마두동,4128510500
41285,백석동,4128510600
41285,사리현동,4128510900
41285,성석동,4128511300
41285,식사동,4128510100
41285,장항동,4128510400
41285,정발산동,4128510300
41285,중산동,4128510200
41285,풍동,4128510700
41287,가좌동,4128710600
41287,대화동,4128710400
41287,덕이동,4128710500
41287,일산동,4128710100
41287,주엽동,4128710200
41287,탄현동,4128710300
41290,갈현동,4129010300
41290,과천동,4129010500
41290,별양동,4129010900
41290,부림동,4129011000
41290,원문동,4129010800
41290,중앙동,4129010700
41210,광명동,4121010100
41210,소하동,4121010400
41210,일직동,4121010600
41210,철산동,4121010200
41210,하안동,4121010300
41610,경안동,4161010100
41610,고산동,4161011400
41610,곤지암읍,4161025900
41610,능평동,4161011600
41610,도척면,4161033000
41610,매산동,4161011900
41610,목현동,4161010600
41610,문형동,4161011700
41610,삼동,4161010700
41610,송정동,4161010300
41610,신현동,4161011500
41610,쌍령동,4161010200
41610,양벌동,4161012000
41610,역동,4161011200
41610,장지동,4161011100
41610,초월읍,4161025300
41610,추자동,4161011800
41610,탄벌동,4161010500
41610,태전동,4161011000
41610,퇴촌면,4161034000
41610,회덕동,4161010400
41310,갈매동,4131010100
41310,교문동,4131010400
41310,수택동,4131010500
41310,아천동,4131010600
41310,인창동,4131010300
41310,토평동,4131010700
41410,금정동,4141010500
41410,당동,4141010100
41410,당정동,4141010200
41410,대야미동,4141010800
41410,도마교동,4141010900
41410,부곡동,4141010300
41410,산본동,4141010400
41570,감정동,4157010500
41570,걸포동,4157010200
41570,고촌읍,4157025300
41570,구래동,4157010900
41570,마산동,4157010800
41570,북변동,4157010100
41570,사우동,4157010600
41570,양촌읍,4157025600
41570,운양동,4157010300
41570,장기동,4157010400
41570,통진읍,4157025000
41570,풍무동,4157010700
41570,하성면,4157036000
41360,금곡동,4136010300
41360,다산동,4136011200
41360,별내동,4136011100
41360,별내면,4136031000
41360,오남읍,4136026200
41360,와부읍,4136025000
41360,진건읍,4136025900
41360,진접읍,4136025300
41360,퇴계원읍,4136026500
41360,평내동,4136010200
41360,호평동,4136010100
41360,화도읍,4136025600
41250,광암동,4125010400
41250,동두천동,4125010700
41250,보산동,4125010600
41250,상패동,4125011200
41250,생연동,4125010300
41250,송내동,4125010100
41250,지행동,4125010200
41194,괴안동,4119410400
41194,범박동,4119410300
41194,소사본동,4119410100
41194,송내동,4119410500
41194,심곡본동,4119410200
41194,옥길동,4119410600
41196,고강동,4119610500
41196,내동,4119610800
41196,삼정동,4119610700
41196,여월동,4119610200
41196,오정동,4119610100
41196,원종동,4119610400
41196,작동,4119610300
41192,도당동,4119210400
41192,상동,4119210900
41192,소사동,4119210600
41192,심곡동,4119210200
41192,약대동,4119210500
41192,역곡동,4119210700
41192,원미동,4119210100
41192,중동,4119210800
41192,춘의동,4119210300
41135,구미동,4113511400
41135,궁내동,4113511200
41135,금곡동,4113511100
41135,대장동,4113511600
41135,백현동,4113511000
41135,분당동,4113510100
41135,삼평동,4113510900
41135,서현동,4113510500
41135,수내동,4113510200
41135,야탑동,4113510700
41135,운중동,4113511500
41135,율동,4113510400
41135,이매동,4113510600
41135,정자동,4113510300
41135,판교동,4113510800
41131,고등동,4113111200
41131,단대동,4113110400
41131,수진동,4113110300
41131,시흥동,4113111500
41131,신흥동,4113110100
41131,양지동,4113110600
41131,창곡동,4113110800
41131,태평동,4113110200
41133,금광동,4113310300
41133,도촌동,4113310700
41133,상대원동,4113310500
41133,성남동,4113310100
41133,여수동,4113310600
41133,은행동,4113310400
41133,중앙동,4113313200
41133,하대원동,4113310900
41113,고색동,4111312800
41113,곡반정동,4111313600
41113,구운동,4111313200
41113,권선동,4111313700
41113,금곡동,4111313400
41113,당수동,4111314100
41113,서둔동,4111313100
41113,세류동,4111312600
41113,오목천동,4111312900
41113,입북동,4111314000
41113,탑동,4111313300
41113,평동,4111312700
41113,호매실동,4111313500
41117,망포동,4111710700
41117,매탄동,4111710100
41117,신동,4111710600
41117,영통동,4111710500
41117,원천동,4111710200
41117,이의동,4111710300
41117,하동,4111710400
41111,송죽동,4111113500
41111,연무동,4111113700
41111,영화동,4111113400
41111,율전동,4111113200
41111,이목동,4111113100
41111,정자동,4111113000
41111,조원동,4111113600
41111,천천동,4111113300
41111,파장동,4111112900
41115,고등동,4111513700
41115,교동,4111513200
41115,구천동,4111512600
41115,남수동,4111512700
41115,매교동,4111513300
41115,매산로1가,4111513400
41115,매산로2가,4111513500
41115,매산로3가,4111513600
41115,북수동,4111512900
41115,우만동,4111514000
41115,인계동,4111514100
41115,중동,4111512500
41115,지동,4111513900
41115,팔달로1가,4111512000
41115,팔달로2가,4111512100
41115,화서동,4111513800
41390,거모동,4139012700
41390,광석동,4139012100
41390,군자동,4139012800
41390,논곡동,4139012500
41390,능곡동,4139011800
41390,대야동,4139010100
41390,도창동,4139010900
41390,매화동,4139010800
41390,목감동,4139012600
41390,미산동,4139010500
41390,배곧동,4139013500
41390,산현동,4139012300
41390,신천동,4139010200
41390,월곶동,4139013100
41390,은행동,4139010600
41390,장곡동,4139013000
41390,장현동,4139012900
41390,정왕동,4139013200
41390,조남동,4139012400
41390,죽율동,4139013300
41390,포동,4139010400
41390,하상동,4139012000
41390,하중동,4139011900
41273,고잔동,4127310100
41273,선부동,4127310900
41273,신길동,4127310300
41273,와동,4127310200
41273,원곡동,4127310800
41273,초지동,4127310700
41271,건건동,4127111100
41271,본오동,4127110400
41271,부곡동,4127110700
41271,사동,4127110300
41271,사사동,4127111200
41271,성포동,4127110800
41271,수암동,4127111300
41271,월피동,4127110900
41271,이동,4127110200
41271,일동,4127110100
41271,장상동,4127111400
41271,팔곡이동,4127110500
41550,가사동,4155012600
41550,공도읍,4155025000
41550,금광면,4155032000
41550,금산동,4155011400
41550,금석동,4155012000
41550,낙원동,4155010900
41550,당왕동,4155012500
41550,대덕면,4155035000
41550,동본동,4155010600
41550,미양면,4155034000
41550,보개면,4155031000
41550,봉산동,4155010100
41550,석정동,4155011800
41550,숭인동,4155010200
41550,신건지동,4155012800
41550,신소현동,4155012900
41550,신흥동,4155011200
41550,아양동,4155011900
41550,영동,4155010300
41550,옥산동,4155012200
41550,옥천동,4155010800
41550,원곡면,4155038000
41550,인지동,4155011300
41550,일죽면,4155039000
41550,죽산면,4155040000
41550,중리동,4155013300
41550,창전동,4155011000
41173,관양동,4117310200
41173,비산동,4117310100
41173,평촌동,4117310300
41173,호계동,4117310400
41171,박달동,4117110300
41171,석수동,4117110200
41171,안양동,4117110100
41630,고암동,4163011500
41630,고읍동,4163010900
41630,광사동,4163010600
41630,광적면,4163033000
41630,남면,4163032000
41630,덕계동,4163011600
41630,덕정동,4163011000
41630,만송동,4163010700
41630,백석읍,4163025000
41630,산북동,4163010500
41630,삼숭동,4163010800
41630,옥정동,4163011400
41630,장흥면,4163034000
41630,회정동,4163011700
41830,강상면,4183031000
41830,개군면,4183041000
41830,양서면,4183033000
41830,양평읍,4183025000
41830,용문면,4183040000
41670,가남읍,4167025000
41670,교동,4167010800
41670,멱곡동,4167011700
41670,상동,4167010100
41670,세종대왕면,4167034500
41670,연양동,4167011800
41670,오학동,4167012100
41670,월송동,4167010900
41670,점봉동,4167011500
41670,창동,4167010300
41670,천송동,4167012000
41670,하동,4167010700
41670,현암동,4167012200
41670,홍문동,4167010200
41800,연천읍,4180025000
41800,전곡읍,4180025300
41800,청산면,4180032000
41370,가수동,4137012100
41370,갈곶동,4137012400
41370,고현동,4137012200
41370,궐동,4137010400
41370,금암동,4137010700
41370,내삼미동,4137011000
41370,누읍동,4137012000
41370,부산동,4137010200
41370,서동,4137011600
41370,세교동,4137011300
41370,수청동,4137010800
41370,양산동,4137011200
41370,오산동,4137010100
41370,외삼미동,4137011100
41370,원동,4137010300
41370,은계동,4137010900
41370,지곶동,4137011400
41370,청호동,4137012300
41370,탑동,4137011900
41463,고매동,4146310800
41463,공세동,4146310700
41463,구갈동,4146310200
41463,동백동,4146311500
41463,마북동,4146311300
41463,보라동,4146310500
41463,보정동,4146311800
41463,상갈동,4146310300
41463,상하동,4146311700
41463,서천동,4146311000
41463,신갈동,4146310100
41463,언남동,4146311200
41463,영덕동,4146311100
41463,중동,4146311600
41463,지곡동,4146310600
41463,청덕동,4146311400
41463,하갈동,4146310400
41465,동천동,4146510300
41465,상현동,4146510700
41465,성복동,4146510600
41465,신봉동,4146510500
41465,죽전동,4146510200
41465,풍덕천동,4146510100
41461,고림동,4146110600
41461,김량장동,4146110100
41461,남동,4146110400
41461,남사읍,4146125900
41461,마평동,4146110700
41461,모현읍,4146125300
41461,백암면,4146135000
41461,삼가동,4146110300
41461,양지면,4146136000
41461,역북동,4146110200
41461,운학동,4146110800
41461,원삼면,4146134000
41461,유방동,4146110500
41461,이동읍,4146125600
41461,포곡읍,4146125000
41430,고천동,4143010100
41430,내손동,4143010700
41430,삼동,4143010300
41430,오전동,4143010500
41430,왕곡동,4143010400
41430,이동,4143010200
41430,청계동,4143010800
41430,초평동,4143011100
41430,포일동,4143010900
41430,학의동,4143010600
41150,가능동,4115011000
41150,고산동,4115011200
41150,금오동,4115010900
41150,낙양동,4115010700
41150,녹양동,4115011100
41150,민락동,4115010600
41150,산곡동,4115011300
41150,신곡동,4115010400
41150,용현동,4115010500
41150,의정부동,4115010100
41150,장암동,4115010300
41150,호원동,4115010200
41500,갈산동,4150010800
41500,고담동,4150011400
41500,관고동,4150010200
41500,대월면,4150035000
41500,마장면,4150034000
41500,백사면,4150032000
41500,부발읍,4150025300
41500,사음동,4150011100
41500,송정동,4150011000
41500,신둔면,4150031000
41500,안흥동,4150010700
41500,장호원읍,4150025000
41500,중리동,4150010300
41500,증일동,4150010400
41500,증포동,4150010900
41500,창전동,4150010100
41500,호법면,4150033000
41480,검산동,4148010500
41480,광탄면,4148035000
41480,금릉동,4148012300
41480,금촌동,4148010100
41480,다율동,4148010900
41480,동패동,4148011300
41480,목동동,4148011700
41480,문발동,4148011500
41480,문산읍,4148025000
41480,법원읍,4148025600
41480,아동동,4148010200
41480,야당동,4148010800
41480,야동동,4148010400
41480,와동동,4148012200
41480,조리읍,4148026200
41480,탄현면,4148032000
41480,파주읍,4148025300
41220,가재동,4122010700
41220,고덕동,4122012800
41220,고덕면,4122033000
41220,군문동,4122011500
41220,독곡동,4122011100
41220,동삭동,4122011900
41220,비전동,4122011800
41220,서정동,4122010100
41220,세교동,4122012000
41220,소사동,4122012300
41220,신장동,4122011200
41220,안중읍,4122025300
41220,오성면,4122034000
41220,용이동,4122012400
41220,이충동,4122010900
41220,장당동,4122010200
41220,장안동,4122010800
41220,죽백동,4122012700
41220,지산동,4122011000
41220,지제동,4122012100
41220,진위면,4122031000
41220,청북읍,4122025900
41220,칠괴동,4122010400
41220,칠원동,4122010500
41220,통복동,4122011400
41220,팽성읍,4122025000
41220,평택동,4122011300
41220,포승읍,4122025600
41220,합정동,4122011700
41220,현덕면,4122037000
41650,가산면,4165033000
41650,군내면,4165031000
41650,선단동,4165010400
41650,소흘읍,4165025000
41650,신북면,4165034000
41650,신읍동,4165010100
41650,어룡동,4165010200
41650,영북면,4165039000
41650,일동면,4165037000
41450,감북동,4145011300
41450,감이동,4145011500
41450,감일동,4145011400
41450,덕풍동,4145010800
41450,망월동,4145010900
41450,선동,4145011200
41450,신장동,4145010600
41450,창우동,4145010300
41450,풍산동,4145011000
41450,학암동,4145011600
41590,기산동,4159011900
41590,기안동,4159012400
41590,남양읍,4159026200
41590,능동,4159011800
41590,마도면,4159033000
41590,매송면,4159031000
41590,목동,4159013400
41590,반송동,4159012700
41590,반월동,4159012000
41590,반정동,4159012100
41590,병점동,4159011700
41590,봉담읍,4159025300
41590,비봉면,4159032000
41590,산척동,4159013500
41590,새솔동,4159014000
41590,석우동,4159012800
41590,송동,4159013700
41590,송산동,4159012500
41590,송산면,4159034000
41590,신동,4159013300
41590,안녕동,4159012600
41590,양감면,4159040000
41590,영천동,4159013100
41590,오산동,4159012900
41590,우정읍,4159025600
41590,장안면,4159037000
41590,장지동,4159013600
41590,정남면,4159041000
41590,진안동,4159011600
41590,청계동,4159013000
41590,팔탄면,4159036000
41590,향남읍,4159025900
28710,강화읍,2871025000
28710,길상면,2871033000
28710,삼산면,2871041000
28710,선원면,2871031000
28245,계산동,2824510200
28245,귤현동,2824511100
28245,동양동,2824511000
28245,박촌동,2824510900
28245,방축동,2824510800
28245,병방동,2824510700
28245,서운동,2824510400
28245,오류동,2824511800
28245,용종동,2824510600
28245,이화동,2824511700
28245,임학동,2824510500
28245,작전동,2824510300
28245,장기동,2824512300
28245,효성동,2824510100
28200,간석동,2820010200
28200,구월동,2820010100
28200,남촌동,2820010700
28200,논현동,2820011000
28200,도림동,2820010900
28200,만수동,2820010300
28200,서창동,2820010500
28200,장수동,2820010400
28140,금곡동,2814010600
28140,만석동,2814010100
28140,송림동,2814010700
28140,송현동,2814010300
28140,화수동,2814010200
28177,관교동,2817710600
28177,도화동,2817710400
28177,문학동,2817710700
28177,숭의동,2817710100
28177,용현동,2817710200
28177,주안동,2817710500
28177,학익동,2817710300
28237,갈산동,2823710600
28237,구산동,2823710900
28237,부개동,2823710700
28237,부평동,2823710100
28237,산곡동,2823710300
28237,삼산동,2823710500
28237,십정동,2823710200
28237,일신동,2823710800
28237,청천동,2823710400
28260,가정동,2826010800
28260,가좌동,2826011200
28260,검암동,2826010300
28260,경서동,2826010400
28260,공촌동,2826010500
28260,금곡동,2826011800
28260,당하동,2826011400
28260,대곡동,2826011700
28260,마전동,2826011300
28260,백석동,2826010100
28260,불로동,2826012100
28260,석남동,2826011000
28260,신현동,2826010900
28260,심곡동,2826010700
28260,연희동,2826010600
28260,오류동,2826011900
28260,왕길동,2826012000
28260,원당동,2826011500
28260,청라동,2826012200
28185,동춘동,2818510500
28185,선학동,2818510200
28185,송도동,2818510600
28185,연수동,2818510300
28185,옥련동,2818510100
28185,청학동,2818510400
28110,경동,2811013400
28110,관동3가,2811011100
28110,내동,2811013300
28110,답동,2811012500
28110,도원동,2811013200
28110,북성동1가,2811013800
28110,북성동2가,2811013900
28110,북성동3가,2811014000
28110,선화동,2811012900
28110,송월동1가,2811014200
28110,송월동2가,2811014300
28110,송학동2가,2811012000
28110,신생동,2811012300
28110,신흥동1가,2811012600
28110,신흥동2가,2811012700
28110,신흥동3가,2811012800
28110,용동,2811013500
28110,운남동,2811014600
28110,운북동,2811014800
28110,운서동,2811014700
28110,인현동,2811013600
28110,전동,2811013700
28110,중산동,2811014500
28110,항동7가,2811011800
26440,강동동,2644010300
26440,녹산동,2644011100
26440,대저1동,2644010100
26440,대저2동,2644010200
26440,동선동,2644011800
26440,명지동,2644010400
26440,신호동,2644011700
26440,지사동,2644011400
26440,화전동,2644011000
26410,구서동,2641010700
26410,금사동,2641011100
26410,남산동,2641010400
26410,부곡동,2641010900
26410,서동,2641011000
26410,장전동,2641010800
26410,청룡동,2641010300
26410,회동동,2641011200
